,date_open,price_open,type,date_close,price_close
681,2022-05-11 13:07:00,4037.65,sell,2022-05-11 13:17:00,4038.9
682,2022-05-11 13:31:00,4044.74,buy,2022-05-11 13:41:00,4047.34
683,2022-05-11 14:40:00,4053.83,buy,2022-05-11 14:46:00,4049.53
684,2022-05-11 15:20:00,4042.25,sell,2022-05-11 15:23:00,4042.98
685,2022-05-11 15:29:00,4038.3,sell,2022-05-11 15:58:00,3958.4
686,2022-05-11 23:46:00,3950.41,buy,2022-05-11 23:48:00,3949.29
687,2022-05-12 01:01:00,3941.51,sell,2022-05-12 01:18:00,3934.77
688,2022-05-12 01:37:00,3938.77,buy,2022-05-12 01:47:00,3939.52
689,2022-05-12 02:40:00,3944.77,buy,2022-05-12 02:50:00,3945.02
690,2022-05-12 03:02:00,3937.78,sell,2022-05-12 03:06:00,3945.39
691,2022-05-12 03:37:00,3934.64,buy,2022-05-12 03:55:00,3950.55
692,2022-05-12 04:07:00,3943.09,sell,2022-05-12 04:10:00,3949.28
693,2022-05-12 04:33:00,3952.39,buy,2022-05-12 04:54:00,3953.99
694,2022-05-12 05:33:00,3946.49,sell,2022-05-12 05:45:00,3947.27
695,2022-05-12 05:59:00,3947.27,buy,2022-05-12 06:05:00,3944.54
696,2022-05-12 06:45:00,3944.41,sell,2022-05-12 06:50:00,3944.9
697,2022-05-12 07:27:00,3936.1,sell,2022-05-12 07:31:00,3937.94
698,2022-05-12 08:13:00,3930.63,sell,2022-05-12 08:27:00,3921.87
699,2022-05-12 08:44:00,3920.9,sell,2022-05-12 08:55:00,3917.17
700,2022-05-12 09:06:00,3923.55,buy,2022-05-12 09:16:00,3923.68
701,2022-05-12 09:47:00,3914.81,sell,2022-05-12 09:56:00,3922.11
702,2022-05-12 10:16:00,3919.59,buy,2022-05-12 10:20:00,3908.47
703,2022-05-12 11:23:00,3913.26,sell,2022-05-12 11:30:00,3920.88
704,2022-05-12 11:31:00,3919.49,buy,2022-05-12 11:33:00,3913.07
705,2022-05-12 12:05:00,3903.7,sell,2022-05-12 12:18:00,3905.82
706,2022-05-12 12:21:00,3909.18,buy,2022-05-12 12:25:00,3906.46
707,2022-05-12 13:00:00,3904.5,sell,2022-05-12 13:04:00,3905.68
708,2022-05-12 13:21:00,3903.31,sell,2022-05-12 13:25:00,3907.71
709,2022-05-12 13:27:00,3912.76,buy,2022-05-12 13:37:00,3912.71
710,2022-05-12 13:54:00,3911.64,buy,2022-05-12 14:05:00,3913.47
711,2022-05-12 14:10:00,3912.03,sell,2022-05-12 14:13:00,3917.53
712,2022-05-12 15:27:00,3899.08,sell,2022-05-12 15:30:00,3903.55
713,2022-05-12 15:32:00,3902.75,sell,2022-05-12 15:40:00,3906.02
714,2022-05-12 16:01:00,3900.36,sell,2022-05-12 16:08:00,3906.77
715,2022-05-12 16:20:00,3910.51,buy,2022-05-12 16:26:00,3906.82
716,2022-05-12 23:13:00,3925.77,sell,2022-05-12 23:19:00,3929.27
717,2022-05-12 23:32:00,3922.42,sell,2022-05-12 23:41:00,3922.84
718,2022-05-12 23:48:00,3918.45,sell,2022-05-13 01:00:00,3920.93
719,2022-05-13 01:15:00,3926.05,buy,2022-05-13 01:24:00,3922.8
720,2022-05-13 02:05:00,3934.29,buy,2022-05-13 02:11:00,3930.3
721,2022-05-13 02:25:00,3936.29,buy,2022-05-13 02:54:00,3945.91
722,2022-05-13 03:31:00,3953.3,buy,2022-05-13 03:36:00,3953.05
723,2022-05-13 04:19:00,3959.68,buy,2022-05-13 04:29:00,3960.82
724,2022-05-13 04:39:00,3954.69,sell,2022-05-13 04:42:00,3956.43
725,2022-05-13 06:16:00,3967.86,buy,2022-05-13 06:36:00,3974.18
726,2022-05-13 06:53:00,3970.21,sell,2022-05-13 07:09:00,3966.79
727,2022-05-13 07:53:00,3971.27,buy,2022-05-13 07:55:00,3970.26
728,2022-05-13 09:12:00,3963.51,sell,2022-05-13 09:22:00,3961.23
729,2022-05-13 10:01:00,3960.19,sell,2022-05-13 10:09:00,3959.18
730,2022-05-13 10:57:00,3967.2,sell,2022-05-13 11:00:00,3973.33
731,2022-05-13 11:27:00,3977.58,buy,2022-05-13 11:30:00,3976.38
732,2022-05-13 11:47:00,3968.76,sell,2022-05-13 11:54:00,3971.93
733,2022-05-13 12:02:00,3973.57,buy,2022-05-13 12:13:00,3976.51
734,2022-05-13 12:31:00,3970.79,sell,2022-05-13 12:43:00,3970.06
735,2022-05-13 12:54:00,3965.36,sell,2022-05-13 13:00:00,3968.8
736,2022-05-13 13:15:00,3971.69,buy,2022-05-13 13:32:00,3969.45
737,2022-05-13 13:40:00,3974.0,buy,2022-05-13 13:43:00,3972.8
738,2022-05-13 14:35:00,3977.47,buy,2022-05-13 14:46:00,3977.33
739,2022-05-13 14:56:00,3982.48,buy,2022-05-13 15:03:00,3984.99
740,2022-05-13 16:01:00,3979.97,sell,2022-05-13 16:18:00,3976.54
741,2022-05-13 16:35:00,3967.11,sell,2022-05-13 16:37:00,3979.12
742,2022-05-13 17:20:00,4013.12,buy,2022-05-13 17:38:00,4017.95
743,2022-05-13 17:42:00,4014.13,sell,2022-05-13 17:51:00,4011.3
744,2022-05-13 18:25:00,4019.84,buy,2022-05-13 18:40:00,4017.71
745,2022-05-13 18:41:00,4017.41,sell,2022-05-13 18:51:00,4020.15
746,2022-05-13 18:55:00,4022.41,buy,2022-05-13 19:17:00,4035.35
747,2022-05-13 19:48:00,4027.24,sell,2022-05-13 19:55:00,4022.54
748,2022-05-13 20:20:00,4013.73,sell,2022-05-13 20:24:00,4020.24
749,2022-05-13 20:38:00,4015.25,sell,2022-05-13 20:49:00,4010.29
750,2022-05-13 20:56:00,3999.25,sell,2022-05-13 21:09:00,3990.37
751,2022-05-13 23:21:00,4020.7,sell,2022-05-13 23:23:00,4022.82
752,2022-05-16 01:00:00,4025.34,buy,2022-05-16 01:19:00,4039.2
753,2022-05-16 02:35:00,4039.71,buy,2022-05-16 02:58:00,4039.96
754,2022-05-16 03:01:00,4035.47,sell,2022-05-16 03:12:00,4034.72
755,2022-05-16 04:20:00,4026.47,sell,2022-05-16 04:26:00,4028.97
756,2022-05-16 04:37:00,4021.37,sell,2022-05-16 04:46:00,4019.4
757,2022-05-16 04:55:00,4013.67,sell,2022-05-16 05:16:00,4002.52
758,2022-05-16 06:20:00,3990.85,sell,2022-05-16 06:30:00,3992.25
759,2022-05-16 07:22:00,4001.23,buy,2022-05-16 07:44:00,4001.02
760,2022-05-16 09:05:00,3996.26,sell,2022-05-16 09:17:00,3996.0
761,2022-05-16 10:10:00,3991.57,sell,2022-05-16 10:24:00,3990.44
762,2022-05-16 11:01:00,4005.74,buy,2022-05-16 11:25:00,4012.32
763,2022-05-16 11:53:00,4014.87,buy,2022-05-16 12:05:00,4016.96
764,2022-05-16 12:27:00,4012.03,sell,2022-05-16 12:33:00,4011.23
765,2022-05-16 14:35:00,4008.3,sell,2022-05-16 14:41:00,4008.73
766,2022-05-16 15:15:00,4014.69,buy,2022-05-16 15:31:00,4019.72
767,2022-05-16 15:33:00,4027.31,buy,2022-05-16 15:41:00,4022.74
768,2022-05-16 15:57:00,4014.09,sell,2022-05-16 16:04:00,4017.45
769,2022-05-16 16:17:00,4011.28,sell,2022-05-16 16:25:00,4008.67
770,2022-05-16 19:35:00,4015.47,buy,2022-05-16 19:37:00,4010.75
771,2022-05-16 19:38:00,4008.16,sell,2022-05-16 19:47:00,4006.71
772,2022-05-16 20:06:00,4011.34,buy,2022-05-16 20:17:00,4016.48
773,2022-05-16 21:05:00,4035.81,buy,2022-05-16 21:17:00,4031.57
774,2022-05-16 21:25:00,4035.89,buy,2022-05-16 21:36:00,4039.6
775,2022-05-16 21:45:00,4037.66,sell,2022-05-16 21:54:00,4034.16
776,2022-05-16 22:10:00,4026.81,sell,2022-05-16 22:25:00,4019.24
777,2022-05-16 22:34:00,4011.38,sell,2022-05-16 22:50:00,4009.6
778,2022-05-17 02:53:00,4010.79,buy,2022-05-17 03:01:00,4009.42
779,2022-05-17 03:19:00,4013.29,buy,2022-05-17 03:31:00,4018.78
780,2022-05-17 03:38:00,4016.53,sell,2022-05-17 03:43:00,4016.58
781,2022-05-17 04:37:00,4024.83,buy,2022-05-17 05:01:00,4025.06
782,2022-05-17 05:23:00,4018.05,sell,2022-05-17 05:28:00,4018.29
783,2022-05-17 08:47:00,4029.54,buy,2022-05-17 08:59:00,4028.12
784,2022-05-17 10:15:00,4027.08,sell,2022-05-17 10:22:00,4030.96
785,2022-05-17 10:27:00,4032.92,buy,2022-05-17 10:47:00,4042.59
786,2022-05-17 11:06:00,4050.19,buy,2022-05-17 11:24:00,4056.81
787,2022-05-17 11:38:00,4069.72,buy,2022-05-17 11:49:00,4070.69
788,2022-05-17 11:57:00,4066.32,sell,2022-05-17 12:03:00,4066.58
789,2022-05-17 12:38:00,4074.76,buy,2022-05-17 12:44:00,4073.19
790,2022-05-17 12:57:00,4079.15,buy,2022-05-17 13:06:00,4081.91
791,2022-05-17 14:02:00,4069.81,sell,2022-05-17 14:07:00,4070.55
792,2022-05-17 14:25:00,4077.14,buy,2022-05-17 14:30:00,4075.44
793,2022-05-17 14:41:00,4069.28,sell,2022-05-17 14:49:00,4070.11
794,2022-05-17 15:32:00,4061.86,sell,2022-05-17 15:45:00,4067.53
795,2022-05-17 15:46:00,4069.0,buy,2022-05-17 16:17:00,4070.23
796,2022-05-17 16:32:00,4062.98,sell,2022-05-17 16:42:00,4064.58
797,2022-05-17 18:20:00,4051.96,buy,2022-05-17 18:38:00,4062.78
798,2022-05-17 18:46:00,4061.18,sell,2022-05-17 18:51:00,4063.29
799,2022-05-17 19:06:00,4054.84,sell,2022-05-17 19:13:00,4058.76
800,2022-05-17 19:43:00,4071.66,buy,2022-05-17 19:48:00,4071.65
801,2022-05-17 20:02:00,4063.47,sell,2022-05-17 20:05:00,4070.4
802,2022-05-17 20:29:00,4071.62,sell,2022-05-17 20:33:00,4074.87
803,2022-05-17 21:02:00,4064.28,sell,2022-05-17 21:05:00,4072.26
804,2022-05-17 22:02:00,4084.48,buy,2022-05-17 22:30:00,4086.06
805,2022-05-17 22:45:00,4079.49,sell,2022-05-17 22:51:00,4082.27
806,2022-05-18 02:42:00,4088.3,sell,2022-05-18 03:03:00,4088.8
807,2022-05-18 04:35:00,4079.85,sell,2022-05-18 04:48:00,4078.38
808,2022-05-18 06:37:00,4070.87,sell,2022-05-18 06:46:00,4073.75
809,2022-05-18 09:11:00,4079.01,sell,2022-05-18 09:34:00,4077.6
810,2022-05-18 10:16:00,4068.08,sell,2022-05-18 10:21:00,4071.75
811,2022-05-18 11:23:00,4068.12,sell,2022-05-18 11:29:00,4071.71
812,2022-05-18 13:00:00,4082.91,buy,2022-05-18 13:09:00,4078.8
813,2022-05-18 13:32:00,4073.48,sell,2022-05-18 13:50:00,4068.56
814,2022-05-18 14:06:00,4062.91,sell,2022-05-18 14:19:00,4059.94
815,2022-05-18 14:46:00,4053.9,sell,2022-05-18 14:54:00,4056.91
816,2022-05-18 15:38:00,4055.16,sell,2022-05-18 16:01:00,4043.67
817,2022-05-18 16:11:00,4039.44,sell,2022-05-18 16:23:00,4040.47
818,2022-05-18 16:39:00,4031.57,sell,2022-05-18 16:53:00,4027.42
819,2022-05-18 17:48:00,4015.21,buy,2022-05-18 17:52:00,4007.73
820,2022-05-18 20:39:00,3953.14,buy,2022-05-18 20:41:00,3946.32
821,2022-05-18 20:42:00,3945.44,sell,2022-05-18 20:57:00,3935.51
822,2022-05-18 21:18:00,3938.82,buy,2022-05-18 21:31:00,3936.09
823,2022-05-18 21:57:00,3926.29,buy,2022-05-18 21:58:00,3922.82
824,2022-05-18 22:07:00,3930.81,buy,2022-05-18 22:15:00,3924.86
825,2022-05-18 23:53:00,3917.04,buy,2022-05-18 23:57:00,3915.79
826,2022-05-19 01:32:00,3917.88,sell,2022-05-19 01:35:00,3920.5
827,2022-05-19 02:12:00,3914.13,sell,2022-05-19 02:22:00,3913.26
828,2022-05-19 02:39:00,3903.64,sell,2022-05-19 02:45:00,3905.39
829,2022-05-19 03:07:00,3909.02,buy,2022-05-19 03:16:00,3909.03
830,2022-05-19 04:24:00,3904.42,sell,2022-05-19 04:44:00,3904.04
831,2022-05-19 04:49:00,3906.56,buy,2022-05-19 05:11:00,3907.41
832,2022-05-19 05:42:00,3916.16,buy,2022-05-19 05:49:00,3919.04
833,2022-05-19 06:02:00,3924.67,buy,2022-05-19 06:10:00,3925.66
834,2022-05-19 06:25:00,3933.66,buy,2022-05-19 06:35:00,3930.04
835,2022-05-19 07:51:00,3933.52,buy,2022-05-19 07:59:00,3931.39
836,2022-05-19 08:35:00,3921.68,sell,2022-05-19 08:43:00,3920.92
837,2022-05-19 09:10:00,3923.66,buy,2022-05-19 09:19:00,3918.91
838,2022-05-19 09:24:00,3917.92,sell,2022-05-19 09:31:00,3920.42
839,2022-05-19 09:38:00,3923.94,buy,2022-05-19 09:42:00,3920.18
840,2022-05-19 09:47:00,3917.68,sell,2022-05-19 09:57:00,3918.06
841,2022-05-19 10:02:00,3911.99,sell,2022-05-19 10:05:00,3917.98
842,2022-05-19 11:34:00,3877.83,sell,2022-05-19 11:44:00,3876.83
843,2022-05-19 11:57:00,3871.22,sell,2022-05-19 12:08:00,3873.58
844,2022-05-19 12:39:00,3859.79,sell,2022-05-19 12:45:00,3863.24
845,2022-05-19 13:36:00,3867.43,sell,2022-05-19 13:39:00,3872.83
846,2022-05-19 13:42:00,3874.03,buy,2022-05-19 13:53:00,3879.82
847,2022-05-19 14:21:00,3885.26,buy,2022-05-19 14:32:00,3888.72
848,2022-05-19 14:41:00,3894.07,sell,2022-05-19 14:42:00,3894.6
849,2022-05-19 16:07:00,3890.37,buy,2022-05-19 16:19:00,3892.02
850,2022-05-19 16:31:00,3902.11,buy,2022-05-19 16:42:00,3908.17
851,2022-05-19 19:57:00,3904.82,buy,2022-05-19 20:08:00,3901.05
852,2022-05-19 21:31:00,3917.84,sell,2022-05-19 21:32:00,3913.81
853,2022-05-19 21:37:00,3924.21,buy,2022-05-19 21:41:00,3912.19
854,2022-05-20 01:06:00,3907.93,buy,2022-05-20 01:17:00,3906.69
855,2022-05-20 03:16:00,3920.41,buy,2022-05-20 03:18:00,3917.17
856,2022-05-20 03:38:00,3923.04,buy,2022-05-20 03:44:00,3920.9
857,2022-05-20 04:22:00,3924.64,buy,2022-05-20 04:36:00,3928.02
858,2022-05-20 05:10:00,3922.15,sell,2022-05-20 05:18:00,3923.41
859,2022-05-20 05:47:00,3929.14,buy,2022-05-20 06:02:00,3928.66
860,2022-05-20 07:11:00,3930.96,buy,2022-05-20 07:16:00,3929.43
861,2022-05-20 09:17:00,3928.28,sell,2022-05-20 09:36:00,3923.2
862,2022-05-20 09:57:00,3918.81,sell,2022-05-20 09:58:00,3921.83
863,2022-05-20 10:06:00,3925.84,buy,2022-05-20 10:08:00,3920.87
864,2022-05-20 10:14:00,3927.69,buy,2022-05-20 10:24:00,3929.46
865,2022-05-20 10:34:00,3936.1,buy,2022-05-20 10:47:00,3943.34
866,2022-05-20 11:14:00,3934.72,sell,2022-05-20 11:19:00,3936.77
867,2022-05-20 11:24:00,3939.74,buy,2022-05-20 11:42:00,3945.98
868,2022-05-20 12:46:00,3941.37,sell,2022-05-20 12:51:00,3943.65
869,2022-05-20 14:51:00,3948.98,buy,2022-05-20 14:57:00,3946.41
870,2022-05-20 15:43:00,3938.03,sell,2022-05-20 15:53:00,3934.26
871,2022-05-20 16:03:00,3939.54,buy,2022-05-20 16:09:00,3936.26
872,2022-05-20 16:31:00,3935.69,sell,2022-05-20 16:39:00,3934.54
873,2022-05-20 17:01:00,3927.8,buy,2022-05-20 17:02:00,3930.56
874,2022-05-20 17:04:00,3929.38,sell,2022-05-20 17:16:00,3915.63
875,2022-05-20 19:34:00,3843.8,sell,2022-05-20 19:48:00,3833.0
876,2022-05-20 20:23:00,3814.51,sell,2022-05-20 20:31:00,3821.47
